case,choice_air,choice_bus,choice_car,choice_train,cost_air,cost_bus,cost_car,cost_train,freq_air,freq_bus,freq_car,freq_train,ivt_air,ivt_bus,ivt_car,ivt_train,ovt_air,ovt_bus,ovt_car,ovt_train,income,chosen,chosen_encoded
2363,1,0,0,0,192.85,32.93,102.79,72.85,45,7,0,5,69,370,336,304,116,75,0,80,23,air,0
2364,1,0,0,0,192.85,32.93,102.79,72.85,45,7,0,5,69,370,336,304,116,75,0,80,70,air,0
2365,1,0,0,0,192.85,32.93,102.79,72.85,45,7,0,5,69,370,336,304,116,75,0,80,70,air,0
2366,1,0,0,0,192.85,32.93,102.79,72.85,45,7,0,5,69,370,336,304,116,75,0,80,70,air,0
2367,1,0,0,0,192.85,32.93,102.79,72.85,45,7,0,5,69,370,336,304,116,75,0,80,70,air,0
2368,1,0,0,0,187.8,33.43,114.19,73.35,45,7,0,5,69,370,379,304,108,95,0,89,25,air,0
2371,1,0,0,0,196.5,34.43,115.33,77.35,45,7,0,5,69,370,375,304,153,115,0,120,70,air,0
2372,1,0,0,0,191.0,35.43,123.12,79.35,45,7,0,5,69,370,409,304,158,120,0,125,45,air,0
2373,1,0,0,0,191.0,35.43,123.12,79.35,45,7,0,5,69,370,409,304,158,120,0,125,70,air,0
2374,0,0,0,1,213.9,53.64,141.93,99.5,4,6,0,2,84,629,461,507,91,71,0,60,5,train,3
2375,1,0,0,0,213.9,53.64,141.93,99.5,4,6,0,2,84,629,461,507,91,71,0,60,70,air,0
2376,0,0,0,1,214.9,53.14,142.5,100.05,4,6,0,2,84,629,465,534,99,71,0,68,25,train,3
2377,0,0,0,1,214.9,53.14,142.5,100.05,4,6,0,2,84,629,465,534,99,71,0,68,70,train,3
2378,0,0,0,1,214.9,53.14,142.5,100.05,4,6,0,2,84,629,465,534,99,71,0,68,35,train,3
2379,1,0,0,0,214.9,53.14,142.5,100.05,4,6,0,2,84,629,465,534,99,71,0,68,45,air,0
2380,1,0,0,0,214.9,53.14,142.5,100.05,4,6,0,2,84,629,465,534,99,71,0,68,70,air,0
2381,1,0,0,0,214.9,53.14,142.5,100.05,4,6,0,2,84,629,465,534,99,71,0,68,35,air,0
2382,1,0,0,0,214.9,53.14,142.5,100.05,4,6,0,2,84,629,465,534,99,71,0,68,70,air,0
2383,1,0,0,0,214.9,53.14,142.5,100.05,4,6,0,2,84,629,465,534,99,71,0,68,55,air,0
2384,1,0,0,0,222.9,55.39,169.29,103.75,4,6,0,2,84,629,582,534,103,80,0,80,25,air,0
2387,1,0,0,0,193.1,34.43,114.19,74.35,45,7,0,5,69,370,379,304,138,110,0,110,35,air,0
2388,1,0,0,0,193.1,34.43,114.19,74.35,45,7,0,5,69,370,379,304,138,110,0,110,45,air,0
2389,0,0,0,1,196.5,34.43,109.25,79.35,45,7,0,5,69,370,357,304,123,95,0,95,25,train,3
2390,1,0,0,0,196.5,34.43,114.95,79.35,45,7,0,5,69,370,380,304,128,100,0,95,55,air,0
2392,1,0,0,0,214.9,53.39,143.26,103.75,4,6,0,2,84,629,473,534,98,80,0,80,70,air,0
2393,1,0,0,0,222.9,56.39,181.83,105.75,4,6,0,2,84,629,636,534,103,120,0,120,70,air,0
2394,1,0,0,0,222.9,56.39,181.83,105.75,4,6,0,2,84,629,636,534,103,120,0,120,45,air,0
2395,0,0,1,0,129.4,24.78,43.13,47.0,25,1,0,12,40,245,193,120,135,70,0,126,70,car,2
2396,1,0,0,0,153.5,31.6,80.18,64.4,36,10,0,3,58,290,285,263,85,82,0,75,45,air,0
2398,1,0,0,0,183.45,32.81,102.41,71.2,45,7,0,5,69,370,341,304,90,78,0,63,35,air,0
2400,0,0,0,1,153.5,33.45,80.56,63.9,36,10,0,3,58,290,287,263,95,92,0,89,70,train,3
2401,1,0,0,0,153.5,33.45,80.56,63.9,36,10,0,3,58,290,287,263,95,92,0,89,70,air,0
2402,1,0,0,0,153.5,33.45,80.56,63.9,36,10,0,3,58,290,287,263,95,92,0,89,70,air,0
2403,1,0,0,0,153.5,33.45,80.56,63.9,36,10,0,3,58,290,287,263,95,92,0,89,70,air,0
2404,1,0,0,0,159.9,32.25,81.51,66.9,36,10,0,3,58,290,294,263,100,90,0,95,55,air,0
2405,0,0,1,0,178.9,34.61,103.74,80.15,45,7,0,5,69,370,350,304,107,95,0,95,55,car,2
2406,1,0,0,0,176.9,34.51,101.84,73.25,45,7,0,5,69,370,337,304,100,93,0,90,35,air,0
2407,0,0,0,1,183.45,34.66,102.79,70.7,45,7,0,5,69,370,343,304,100,88,0,77,25,train,3
2408,1,0,0,0,186.9,34.61,110.01,80.7,45,7,0,5,69,370,394,304,130,115,0,115,45,air,0
2415,0,0,1,0,152.75,18.16,40.09,42.7,6,4,0,5,60,119,149,109,114,95,0,100,55,car,2
2416,0,0,1,0,152.75,18.16,40.09,42.7,6,4,0,5,60,119,149,109,114,95,0,100,35,car,2
2417,0,0,1,0,152.75,18.16,40.09,42.7,6,4,0,5,60,119,149,109,114,95,0,100,45,car,2
2418,0,0,1,0,152.75,18.76,31.92,38.1,6,4,0,2,60,119,117,96,124,82,0,90,55,car,2
2419,0,0,0,1,152.75,18.36,34.77,40.5,6,4,0,5,60,119,126,109,114,90,0,90,70,train,3
2420,0,0,0,1,152.75,18.36,34.77,40.5,6,4,0,5,60,119,126,109,114,90,0,90,35,train,3
2421,0,0,1,0,152.75,18.36,34.77,40.5,6,4,0,5,60,119,126,109,114,90,0,90,70,car,2
2422,0,0,1,0,152.75,18.36,34.77,40.5,6,4,0,5,60,119,126,109,114,90,0,90,15,car,2
2423,0,0,1,0,152.75,18.36,34.77,40.5,6,4,0,5,60,119,126,109,114,90,0,90,70,car,2
2424,0,0,0,1,149.9,23.56,46.74,47.4,6,8,0,8,60,183,163,148,82,85,0,90,25,train,3
2425,0,0,0,1,149.9,23.56,46.74,47.4,6,8,0,8,60,183,163,148,82,85,0,90,55,train,3
2426,0,0,0,1,149.9,23.56,46.74,47.4,6,8,0,8,60,183,163,148,82,85,0,90,70,train,3
2427,0,0,0,1,149.9,23.56,46.74,47.4,6,8,0,8,60,183,163,148,82,85,0,90,70,train,3
2428,1,0,0,0,149.9,23.56,46.74,47.4,6,8,0,8,60,183,163,148,82,85,0,90,70,air,0
2429,0,0,1,0,149.9,23.56,46.74,47.4,6,8,0,8,60,183,163,148,82,85,0,90,70,car,2
2430,0,0,1,0,149.9,23.56,46.74,47.4,6,8,0,8,60,183,163,148,82,85,0,90,55,car,2
2431,0,0,1,0,149.9,23.56,46.74,47.4,6,8,0,8,60,183,163,148,82,85,0,90,35,car,2
2432,0,0,1,0,149.9,23.56,46.74,47.4,6,8,0,8,60,183,163,148,82,85,0,90,55,car,2
2433,0,0,1,0,149.9,23.56,46.74,47.4,6,8,0,8,60,183,163,148,82,85,0,90,45,car,2
2434,0,0,1,0,152.75,25.56,52.63,49.9,6,8,0,8,60,183,196,148,104,100,0,103,55,car,2
2435,0,0,1,0,171.35,26.24,61.75,57.7,36,2,0,5,58,304,210,190,154,85,0,85,55,car,2
2436,0,0,1,0,171.35,26.24,61.75,57.7,36,2,0,5,58,304,210,190,154,85,0,85,70,car,2
2437,0,0,1,0,167.95,28.24,65.55,54.9,36,2,0,8,58,304,227,148,119,103,0,120,70,car,2
2438,0,0,1,0,171.35,29.24,79.99,54.3,36,2,0,3,58,304,269,238,144,125,0,85,25,car,2
2439,0,0,1,0,171.35,29.24,79.99,54.3,36,2,0,3,58,304,269,238,144,125,0,85,70,car,2
2440,0,0,1,0,171.35,29.24,79.99,54.3,36,2,0,3,58,304,269,238,144,125,0,85,70,car,2
2441,0,0,1,0,171.35,29.24,79.99,54.3,36,2,0,3,58,304,269,238,144,125,0,85,70,car,2
2442,1,0,0,0,171.35,29.24,91.01,58.3,36,2,0,3,58,304,310,238,144,125,0,110,70,air,0
2443,1,0,0,0,161.95,31.3,67.07,61.7,36,1,0,3,58,299,251,223,127,84,0,90,70,air,0
2444,0,0,1,0,161.95,31.3,67.07,61.7,36,1,0,3,58,299,251,223,127,84,0,90,29,car,2
2445,0,0,1,0,161.95,31.3,67.07,61.7,36,1,0,3,58,299,251,223,127,84,0,90,70,car,2
2446,1,0,0,0,166.35,31.0,74.67,66.9,36,10,0,3,58,290,263,263,109,100,0,110,55,air,0
2447,0,0,1,0,166.35,31.0,74.67,66.9,36,10,0,3,58,290,263,263,109,100,0,110,25,car,2
2448,1,0,0,0,163.35,31.0,74.29,66.9,36,10,0,3,58,290,283,263,99,93,0,110,70,air,0
2449,1,0,0,0,163.35,31.0,74.29,66.9,36,10,0,3,58,290,283,263,99,93,0,110,70,air,0
2450,1,0,0,0,163.35,31.0,74.29,66.9,36,10,0,3,58,290,283,263,99,93,0,110,70,air,0
2451,1,0,0,0,163.35,31.0,74.29,66.9,36,10,0,3,58,290,283,263,99,93,0,110,35,air,0
2452,1,0,0,0,163.35,31.0,74.29,66.9,36,10,0,3,58,290,283,263,99,93,0,110,70,air,0
2453,0,0,0,1,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,25,train,3
2454,0,0,0,1,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,35,train,3
2455,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2456,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2457,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2458,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,55,air,0
2459,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2460,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2461,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,45,air,0
2462,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2463,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,35,air,0
2464,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2465,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2466,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2467,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2468,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2469,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,35,air,0
2470,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2471,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2472,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2473,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,35,air,0
2474,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2475,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2476,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2477,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2478,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2479,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,35,air,0
2480,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2481,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,35,air,0
2482,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2483,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,55,air,0
2484,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2485,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,25,air,0
2486,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,35,air,0
2487,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,35,air,0
2488,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2489,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2490,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2491,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2492,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2493,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2494,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,55,air,0
2495,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2496,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,air,0
2497,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,55,air,0
2498,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,25,air,0
2499,1,0,0,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,35,air,0
2500,0,0,1,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,car,2
2501,0,0,1,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,45,car,2
2502,0,0,1,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,35,car,2
2503,0,0,1,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,25,car,2
2504,0,0,1,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,35,car,2
2505,0,0,1,0,159.95,32.2,80.75,64.9,36,10,0,3,58,290,289,263,94,92,0,99,70,car,2
2506,0,0,0,1,161.35,32.0,82.65,66.6,36,10,0,3,58,290,303,263,94,95,0,100,45,train,3
2507,1,0,0,0,161.35,32.0,82.65,66.6,36,10,0,3,58,290,303,263,94,95,0,100,55,air,0
2508,1,0,0,0,161.35,32.0,82.65,66.6,36,10,0,3,58,290,303,263,94,95,0,100,32,air,0
2509,1,0,0,0,166.35,31.0,81.7,67.9,36,10,0,3,58,290,296,263,99,90,0,105,55,air,0
2510,1,0,0,0,166.35,31.0,81.7,67.9,36,10,0,3,58,290,296,263,99,90,0,105,70,air,0
2511,1,0,0,0,166.35,31.0,81.7,67.9,36,10,0,3,58,290,296,263,99,90,0,105,70,air,0
2512,1,0,0,0,166.35,31.0,81.7,67.9,36,10,0,3,58,290,296,263,99,90,0,105,45,air,0
2513,0,0,0,1,166.35,32.0,120.46,68.9,36,10,0,3,58,290,464,263,129,120,0,135,45,train,3
2514,1,0,0,0,193.35,33.36,102.79,81.7,45,7,0,5,69,370,358,304,119,110,0,118,70,air,0
2515,1,0,0,0,193.35,33.36,102.79,81.7,45,7,0,5,69,370,358,304,119,110,0,118,25,air,0
2516,1,0,0,0,193.35,33.36,115.9,83.7,45,7,0,5,69,370,408,304,124,120,0,130,70,air,0
2517,1,0,0,0,193.35,33.36,115.9,83.7,45,7,0,5,69,370,408,304,124,120,0,130,55,air,0
2518,1,0,0,0,185.35,33.36,103.93,81.15,45,7,0,5,69,370,352,304,106,95,0,105,70,air,0
2519,1,0,0,0,185.35,33.36,103.93,79.7,45,7,0,5,69,370,352,304,106,100,0,110,35,air,0
2520,1,0,0,0,185.35,33.36,103.93,79.7,45,7,0,5,69,370,352,304,106,100,0,110,55,air,0
2545,1,0,0,0,183.35,33.26,102.03,74.25,45,7,0,5,69,370,339,304,99,93,0,100,70,air,0
2546,1,0,0,0,183.35,33.26,102.03,74.25,45,7,0,5,69,370,339,304,99,93,0,100,35,air,0
2547,1,0,0,0,183.35,33.26,102.03,74.25,45,7,0,5,69,370,339,304,99,93,0,100,35,air,0
2548,1,0,0,0,183.35,33.26,102.03,74.25,45,7,0,5,69,370,339,304,99,93,0,100,25,air,0
2549,1,0,0,0,183.35,33.26,102.03,74.25,45,7,0,5,69,370,339,304,99,93,0,100,70,air,0
2550,1,0,0,0,183.35,33.26,102.03,74.25,45,7,0,5,69,370,339,304,99,93,0,100,70,air,0
2551,1,0,0,0,183.35,33.26,102.03,74.25,45,7,0,5,69,370,339,304,99,93,0,100,45,air,0
2552,0,0,1,0,183.35,33.26,102.03,74.25,45,7,0,5,69,370,339,304,99,93,0,100,70,car,2
2553,1,0,0,0,184.0,33.46,102.98,73.7,45,7,0,5,69,370,346,304,102,90,0,95,70,air,0
2554,1,0,0,0,184.0,33.46,102.98,73.7,45,7,0,5,69,370,346,304,102,90,0,95,55,air,0
2555,1,0,0,0,184.0,33.46,102.98,73.7,45,7,0,5,69,370,346,304,102,90,0,95,70,air,0
2556,0,0,0,1,189.9,33.41,102.98,71.7,45,7,0,5,69,370,346,304,99,88,0,87,15,train,3
2557,0,0,0,1,189.9,33.41,102.98,71.7,45,7,0,5,69,370,346,304,99,88,0,87,45,train,3
2558,0,0,0,1,189.9,33.41,102.98,71.7,45,7,0,5,69,370,346,304,99,88,0,87,55,train,3
2559,0,0,0,1,189.9,33.41,102.98,71.7,45,7,0,5,69,370,346,304,99,88,0,87,70,train,3
2560,1,0,0,0,189.9,33.41,102.98,71.7,45,7,0,5,69,370,346,304,99,88,0,87,70,air,0
2561,1,0,0,0,189.9,33.41,102.98,71.7,45,7,0,5,69,370,346,304,99,88,0,87,55,air,0
2562,1,0,0,0,189.9,33.41,102.98,71.7,45,7,0,5,69,370,346,304,99,88,0,87,70,air,0
2563,1,0,0,0,189.9,33.41,102.98,71.7,45,7,0,5,69,370,346,304,99,88,0,87,70,air,0
2564,1,0,0,0,189.9,33.41,102.98,71.7,45,7,0,5,69,370,346,304,99,88,0,87,70,air,0
2565,1,0,0,0,189.9,33.41,102.98,71.7,45,7,0,5,69,370,346,304,99,88,0,87,70,air,0
2566,1,0,0,0,189.9,33.41,102.98,71.7,45,7,0,5,69,370,346,304,99,88,0,87,70,air,0
2567,0,0,1,0,189.9,33.41,102.98,71.7,45,7,0,5,69,370,346,304,99,88,0,87,70,car,2
2568,0,0,1,0,189.9,33.41,102.98,71.7,45,7,0,5,69,370,346,304,99,88,0,87,70,car,2
2569,1,0,0,0,191.35,33.86,102.98,73.2,45,7,0,5,69,370,346,304,104,100,0,102,70,air,0
2570,1,0,0,0,191.35,33.86,102.98,73.2,45,7,0,5,69,370,346,304,104,100,0,102,55,air,0
2571,1,0,0,0,191.35,33.86,102.98,73.2,45,7,0,5,69,370,346,304,104,100,0,102,70,air,0
2572,1,0,0,0,191.35,33.86,102.98,73.2,45,7,0,5,69,370,346,304,104,100,0,102,55,air,0
2573,1,0,0,0,192.95,34.86,103.93,74.7,45,7,0,5,69,370,352,304,114,105,0,105,70,air,0
2574,1,0,0,0,192.95,34.86,103.93,74.7,45,7,0,5,69,370,352,304,114,105,0,105,70,air,0
2577,1,0,0,0,189.65,33.36,110.2,75.55,45,7,0,5,69,370,372,304,104,100,0,110,70,air,0
2578,1,0,0,0,189.35,35.36,105.64,73.7,45,7,0,5,69,370,352,304,108,105,0,105,35,air,0
2579,1,0,0,0,189.35,35.36,105.64,73.7,45,7,0,5,69,370,352,304,108,105,0,105,70,air,0
2580,1,0,0,0,189.35,35.36,105.64,73.7,45,7,0,5,69,370,352,304,108,105,0,105,70,air,0
2581,1,0,0,0,189.7,32.86,104.31,75.2,45,7,0,5,69,370,347,304,112,90,0,105,70,air,0
2582,1,0,0,0,189.7,32.86,104.31,75.2,45,7,0,5,69,370,347,304,112,90,0,105,70,air,0
2583,1,0,0,0,189.7,32.86,104.31,75.2,45,7,0,5,69,370,347,304,112,90,0,105,70,air,0
2584,1,0,0,0,189.7,32.86,104.31,75.2,45,7,0,5,69,370,347,304,112,90,0,105,70,air,0
2585,1,0,0,0,189.7,32.86,104.31,75.2,45,7,0,5,69,370,347,304,112,90,0,105,70,air,0
2586,1,0,0,0,189.7,32.86,104.31,75.2,45,7,0,5,69,370,347,304,112,90,0,105,45,air,0
2587,1,0,0,0,189.7,32.86,104.31,75.2,45,7,0,5,69,370,347,304,112,90,0,105,45,air,0
2588,1,0,0,0,189.7,32.86,104.31,75.2,45,7,0,5,69,370,347,304,112,90,0,105,35,air,0
2589,1,0,0,0,189.7,32.86,104.31,75.2,45,7,0,5,69,370,347,304,112,90,0,105,35,air,0
2590,1,0,0,0,193.35,33.36,110.2,81.7,45,7,0,5,69,370,396,304,129,115,0,125,70,air,0
2591,1,0,0,0,193.35,34.36,116.85,79.7,45,7,0,5,69,370,386,304,149,130,0,145,35,air,0
2592,0,0,0,1,210.75,53.57,143.45,101.85,4,6,0,2,84,629,472,507,87,86,0,85,55,train,3
2593,1,0,0,0,210.75,53.57,143.45,101.85,4,6,0,2,84,629,472,507,87,86,0,85,70,air,0
2594,1,0,0,0,210.75,53.57,143.45,101.85,4,6,0,2,84,629,472,507,87,86,0,85,70,air,0
2595,1,0,0,0,211.75,53.07,144.02,102.4,4,6,0,2,84,629,476,534,95,86,0,93,70,air,0
2597,1,0,0,0,189.95,34.36,115.71,76.7,45,7,0,5,69,370,390,304,134,125,0,135,70,air,0
2598,1,0,0,0,189.95,34.36,115.71,76.7,45,7,0,5,69,370,390,304,134,125,0,135,70,air,0
2599,1,0,0,0,219.75,56.32,183.35,108.1,4,6,0,2,84,629,647,534,99,135,0,145,45,air,0
2600,1,0,0,0,219.75,56.32,183.35,108.1,4,6,0,2,84,629,647,534,99,135,0,145,35,air,0
2608,0,0,1,0,154.55,18.31,40.66,42.2,6,4,0,5,60,119,152,109,120,98,0,100,25,car,2
2610,0,0,1,0,154.55,18.91,32.49,37.6,6,4,0,2,60,119,120,96,130,85,0,90,35,car,2
2611,0,0,1,0,154.55,18.51,35.34,40.0,6,4,0,5,60,119,129,109,120,93,0,90,25,car,2
2612,0,0,1,0,154.55,18.51,35.34,40.0,6,4,0,5,60,119,129,109,120,93,0,90,70,car,2
2613,0,0,1,0,154.55,25.71,50.35,45.2,6,8,0,5,60,183,195,109,120,113,0,100,35,car,2
2614,0,0,0,1,151.7,23.71,47.31,46.9,6,8,0,8,60,183,166,148,88,88,0,90,35,train,3
2615,0,0,0,1,151.7,23.71,47.31,46.9,6,8,0,8,60,183,166,148,88,88,0,90,55,train,3
2616,0,0,1,0,151.7,23.71,47.31,46.9,6,8,0,8,60,183,166,148,88,88,0,90,70,car,2
2617,0,0,1,0,151.7,23.71,47.31,46.9,6,8,0,8,60,183,166,148,88,88,0,90,70,car,2
2618,0,0,1,0,151.7,23.71,47.31,46.9,6,8,0,8,60,183,166,148,88,88,0,90,70,car,2
2619,0,0,1,0,154.55,25.71,53.2,49.4,6,8,0,8,60,183,199,148,110,103,0,103,35,car,2
2620,0,0,1,0,154.55,25.71,53.2,49.4,6,8,0,8,60,183,199,148,110,103,0,103,45,car,2
2621,0,0,1,0,169.75,28.39,66.12,54.4,36,2,0,8,58,304,230,148,125,106,0,120,70,car,2
2622,0,0,1,0,169.75,28.39,66.12,54.4,36,2,0,8,58,304,230,148,125,106,0,120,55,car,2
2623,0,0,1,0,173.15,29.39,80.56,53.8,36,2,0,3,58,304,272,238,150,128,0,85,55,car,2
2624,0,0,1,0,173.15,29.39,91.58,57.8,36,2,0,3,58,304,314,238,150,128,0,110,5,car,2
2625,0,0,0,1,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,45,train,3
2626,0,0,0,1,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,55,train,3
2627,0,0,0,1,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,70,train,3
2628,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,70,air,0
2629,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,70,air,0
2630,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,70,air,0
2631,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,35,air,0
2632,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,55,air,0
2633,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,25,air,0
2634,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,70,air,0
2635,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,55,air,0
2636,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,55,air,0
2637,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,34,air,0
2638,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,70,air,0
2639,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,45,air,0
2640,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,45,air,0
2641,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,34,air,0
2642,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,70,air,0
2643,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,70,air,0
2644,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,70,air,0
2645,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,70,air,0
2646,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,45,air,0
2647,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,70,air,0
2648,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,70,air,0
2649,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,35,air,0
2650,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,70,air,0
2651,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,70,air,0
2652,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,34,air,0
2653,1,0,0,0,161.75,32.35,81.32,64.4,36,10,0,3,58,290,293,263,100,95,0,99,30,air,0
