company_id,company_name,industry,employee_count,is_partner
C102539,Wenita Limited,Construction,29,0
C102540,Summit Group,Education,23,0
C102541,Duncan Air Nimbus Co.,Construction,3,0
C102542,Duncan Air Services,Education,81,0
C102543,Tui Eurotec Holdings,Accounting,62,0
C102544,Kauri Atlas Ltd,Software,33,0
C102545,Beta Holdings,Manufacturing,5,1
C102546,Duncan Air Partners,Software,8,0
C102547,Nimbus Ltd,Manufacturing,18,0
C102548,Rimu Ltd,Healthcare,31,0
C102549,Atlas Services,Education,44,0
C102550,Wenita Duncan Air Holdings,Legal,1,0
C102551,Kauri Limited,Healthcare,1,0
C102552,Kea Alpha Group,Retail,64,0
C102553,Beta Harbour Holdings,Healthcare,57,0
C102554,Pivot Partners,Software,81,0
C102555,Summit Co.,Healthcare,110,0
C102556,Tui Partners,Manufacturing,1,0
C102557,Rimu Co.,Manufacturing,1,0
C102558,Duncan Air Limited,Construction,29,1
C102559,Pivot Limited,Software,10,0
C102560,Wenita Group,Accounting,1,0
C102561,Duncan Air Alpha Limited,Education,20,0
C102562,Pivot Pivot Limited,Manufacturing,22,0
C102563,Summit Ohomairangi Holdings,Healthcare,62,0
C102564,Atlas Beta Group,Software,68,0
C102565,Kea Services,Healthcare,45,0
C102566,Kea Ltd,Accounting,30,0
C102567,Ohomairangi Ltd,Construction,1,0
C102568,Eurotec Limited,Construction,11,0
C102569,Duncan Air Partners,Accounting,1,0
C102570,Nimbus Ltd,Healthcare,50,0
C102571,Pivot Trust,Manufacturing,23,0
C102572,Ohomairangi Kauri Services,Manufacturing,1,1
C102573,Eurotec Tui Ltd,Legal,28,0
C102574,Harbour Summit Ltd,Accounting,23,0
C102575,Kea Atlas Partners,Construction,23,0
C102576,Pivot Group,Retail,13,0
C102577,Pivot Holdings,Legal,35,0
C102578,Tui Ohomairangi Group,Retail,20,1
C102579,Harbour Holdings,Education,1,0
C102580,Pivot Services,Legal,26,0
C102581,Ohomairangi Group,Healthcare,19,1
C102582,Alpha Duncan Air Limited,Retail,24,0
C102583,Wenita Ltd,Manufacturing,61,0
C102584,Ohomairangi Atlas Group,Software,1,0
C102585,Eurotec Holdings,Construction,25,0
C102586,Atlas Beta Group,Retail,6,0
C102587,Atlas Trust,Retail,7,0
C102588,Duncan Air Harbour Group,Legal,14,0
C102589,Eurotec Tui Limited,Software,1,0
C102590,Tui Co.,Healthcare,1,0
C102591,Alpha Group,Retail,64,0
C102592,Kea Partners,Healthcare,4,0
C102593,Beta Summit Co.,Manufacturing,98,0
C102594,Tui Pivot Ltd,Education,21,0
C102595,Kauri Trust,Legal,1,0
C102596,Nimbus Ohomairangi Ltd,Legal,69,1
C102597,Rimu Holdings,Education,35,0
C102598,Kea Holdings,Manufacturing,1,0
C102599,Eurotec Group,Construction,1,0
C102600,Summit Services,Construction,1,0
C102601,Atlas Holdings,Software,13,0
C102602,Kea Holdings,Accounting,68,0
C102603,Duncan Air Services,Legal,1,0
C102604,Pivot Ohomairangi Co.,Accounting,44,0
C102605,Alpha Limited,Legal,26,0
C102606,Kauri Ohomairangi Ltd,Education,14,0
C102607,Wenita Trust,Construction,1,0
C102608,Duncan Air Ltd,Education,1,0
C102609,Beta Trust,Construction,50,0
C102610,Atlas Trust,Construction,4,0
C102611,Ohomairangi Ltd,Healthcare,19,0
C102612,Kauri Group,Education,1,1
C102613,Kea Partners,Retail,2,1
C102614,Alpha Wenita Trust,Healthcare,1,0
C102615,Atlas Ltd,Legal,21,0
C102616,Harbour Co.,Accounting,11,0
C102617,Ohomairangi Ltd,Accounting,23,0
C102618,Alpha Holdings,Legal,1,0
C102619,Alpha Co.,Healthcare,64,0
C102620,Wenita Rimu Limited,Healthcare,27,0
C102621,Harbour Pivot Group,Retail,2,0
C102622,Ohomairangi Services,Retail,28,0
C102623,Pivot Ohomairangi Trust,Manufacturing,1,0
C102624,Rimu Tui Ltd,Software,30,0
C102625,Duncan Air Group,Retail,1,1
C102626,Kea Nimbus Limited,Accounting,48,0
C102627,Ohomairangi Alpha Partners,Construction,42,0
C102628,Kauri Duncan Air Ltd,Software,64,0
C102629,Wenita Co.,Retail,22,0
C102630,Ohomairangi Services,Construction,44,0
C102631,Harbour Holdings,Healthcare,8,0
C102632,Alpha Eurotec Trust,Education,85,0
C102633,Eurotec Holdings,Manufacturing,6,0
C102634,Harbour Co.,Accounting,1,0
C102635,Harbour Limited,Software,50,0
C102636,Alpha Services,Healthcare,24,0
C102637,Pivot Holdings,Legal,1,0
C102638,Kea Holdings,Healthcare,3,1
C102639,Tui Ltd,Legal,1,0
C102640,Beta Group,Retail,4,0
C102641,Nimbus Eurotec Partners,Healthcare,56,0
C102642,Eurotec Pivot Co.,Retail,1,0
C102643,Pivot Summit Co.,Construction,60,0
C102644,Kauri Holdings,Legal,1,0
C102645,Rimu Eurotec Trust,Retail,1,0
C102646,Eurotec Eurotec Trust,Manufacturing,18,1
C102647,Summit Holdings,Accounting,18,1
C102648,Harbour Co.,Retail,34,0
C102649,Pivot Holdings,Construction,28,0
C102650,Nimbus Kea Ltd,Accounting,52,1
C102651,Beta Trust,Construction,15,0
C102652,Summit Co.,Healthcare,48,0
C102653,Atlas Co.,Healthcare,1,1
C102654,Atlas Trust,Manufacturing,59,0
C102655,Kauri Alpha Services,Healthcare,28,0
C102656,Harbour Group,Healthcare,3,0
C102657,Wenita Services,Retail,56,0
C102658,Nimbus Limited,Manufacturing,94,0
C102659,Rimu Rimu Holdings,Software,35,0
C102660,Duncan Air Partners,Legal,20,0
C102661,Beta Services,Construction,7,0
C102662,Duncan Air Duncan Air Group,Construction,40,0
C102663,Harbour Rimu Partners,Healthcare,33,0
C102664,Kea Co.,Construction,36,0
C102665,Tui Trust,Accounting,55,0
C102666,Nimbus Kea Ltd,Healthcare,41,1
C102667,Harbour Trust,Manufacturing,6,0
C102668,Rimu Atlas Trust,Construction,1,0
C102669,Wenita Services,Healthcare,47,0
C102670,Ohomairangi Kauri Limited,Software,56,0
C102671,Rimu Tui Co.,Healthcare,1,0
C102672,Ohomairangi Services,Software,28,0
C102673,Pivot Holdings,Construction,56,0
C102674,Atlas Kea Co.,Accounting,4,0
C102675,Summit Co.,Retail,58,0
C102676,Summit Services,Accounting,1,0
C102677,Eurotec Group,Accounting,65,0
C102678,Pivot Kauri Limited,Healthcare,42,0
C102679,Harbour Atlas Partners,Accounting,63,0
C102680,Summit Limited,Manufacturing,10,1
C102681,Duncan Air Group,Construction,34,0
C102682,Nimbus Harbour Services,Accounting,1,0
C102683,Nimbus Nimbus Trust,Accounting,11,0
C102684,Duncan Air Alpha Partners,Accounting,68,0
C102685,Harbour Trust,Manufacturing,11,0
C102686,Nimbus Kea Limited,Construction,18,0
C102687,Eurotec Ltd,Software,57,0
C102688,Rimu Co.,Software,9,0
C102689,Alpha Services,Manufacturing,37,0
C102690,Nimbus Beta Services,Software,1,0
C102691,Nimbus Co.,Software,2,0
C102692,Ohomairangi Kauri Partners,Education,1,0
C102693,Atlas Ltd,Retail,26,0
C102694,Eurotec Holdings,Legal,47,1
C102695,Kea Co.,Retail,32,0
C102696,Summit Ltd,Accounting,16,0
C102697,Wenita Kea Partners,Manufacturing,8,0
C102698,Harbour Services,Retail,34,0
C102699,Atlas Rimu Group,Manufacturing,51,0
C102700,Rimu Holdings,Construction,15,1
C102701,Kea Group,Legal,40,0
C102702,Kauri Partners,Retail,44,0
C102703,Ohomairangi Holdings,Legal,59,0
C102704,Kea Limited,Education,70,0
C102705,Kea Partners,Accounting,1,0
C102706,Tui Co.,Legal,51,0
C102707,Ohomairangi Trust,Education,27,1
C102708,Nimbus Limited,Construction,38,0
C102709,Alpha Holdings,Legal,18,0
C102710,Alpha Beta Partners,Education,14,0
C102711,Ohomairangi Kea Holdings,Construction,32,0
C102712,Nimbus Duncan Air Holdings,Retail,1,0
C102713,Harbour Summit Partners,Accounting,33,1
C102714,Ohomairangi Group,Construction,14,0
C102715,Kauri Services,Retail,75,0
C102716,Beta Services,Accounting,1,0
C102717,Kea Kauri Holdings,Legal,1,0
C102718,Duncan Air Partners,Retail,1,0
C102719,Harbour Services,Software,62,0
C102720,Kauri Services,Legal,1,0
C102721,Atlas Kea Co.,Legal,19,0
C102722,Wenita Trust,Healthcare,1,0
C102723,Beta Eurotec Co.,Legal,24,1
C102724,Alpha Ltd,Accounting,39,0
C102725,Duncan Air Holdings,Construction,46,0
C102726,Duncan Air Ohomairangi Limited,Legal,32,1
C102727,Alpha Holdings,Retail,16,0
C102728,Beta Tui Trust,Manufacturing,46,0
C102729,Wenita Services,Healthcare,1,0
C102730,Duncan Air Holdings,Retail,1,0
C102731,Atlas Co.,Healthcare,38,0
C102732,Ohomairangi Pivot Group,Legal,7,1
C102733,Ohomairangi Kauri Limited,Healthcare,96,0
C102734,Rimu Nimbus Group,Accounting,1,1
C102735,Duncan Air Limited,Education,1,0
C102736,Rimu Services,Legal,42,0
C102737,Beta Services,Healthcare,27,0
C102738,Summit Services,Legal,19,0
C102739,Kauri Harbour Group,Accounting,105,0
C102740,Pivot Services,Retail,55,0
C102741,Pivot Group,Software,2,0
C102742,Kauri Limited,Software,17,0
C102743,Duncan Air Group,Accounting,6,0
C102744,Nimbus Nimbus Holdings,Retail,80,0
C102745,Atlas Limited,Manufacturing,1,0
C102746,Rimu Group,Legal,1,0
C102747,Duncan Air Holdings,Legal,1,0
C102748,Harbour Limited,Software,19,0
C102749,Kauri Co.,Manufacturing,1,0
C102750,Kea Tui Trust,Software,1,0
C102751,Ohomairangi Services,Accounting,1,0
C102752,Beta Kauri Ltd,Legal,26,0
C102753,Summit Limited,Education,89,0
C102754,Kea Group,Education,29,0
C102755,Kauri Partners,Retail,30,0
C102756,Alpha Holdings,Healthcare,33,0
C102757,Eurotec Services,Software,27,0
C102758,Wenita Wenita Partners,Legal,42,0
C102759,Ohomairangi Duncan Air Ltd,Education,64,1
C102760,Rimu Co.,Construction,48,0
C102761,Beta Kea Group,Education,1,0
C102762,Duncan Air Limited,Accounting,32,0
C102763,Nimbus Partners,Accounting,1,0
C102764,Tui Atlas Holdings,Accounting,9,1
C102765,Summit Limited,Education,12,0
C102766,Nimbus Limited,Healthcare,1,0
C102767,Kauri Beta Services,Retail,50,0
C102768,Alpha Limited,Construction,46,0
C102769,Alpha Limited,Accounting,44,0
C102770,Atlas Services,Education,38,0
C102771,Nimbus Rimu Co.,Retail,64,0
C102772,Atlas Group,Software,1,0
C102773,Kauri Trust,Healthcare,1,0
C102774,Eurotec Pivot Co.,Healthcare,77,0
C102775,Kauri Group,Manufacturing,1,0
C102776,Ohomairangi Nimbus Holdings,Legal,52,0
C102777,Eurotec Ltd,Education,24,0
C102778,Kea Group,Software,48,0
C102779,Kauri Trust,Education,1,0
C102780,Kea Partners,Retail,1,0
C102781,Beta Duncan Air Group,Accounting,88,0
C102782,Alpha Co.,Construction,13,0
C102783,Alpha Group,Accounting,38,0
C102784,Beta Co.,Retail,29,0
C102785,Tui Pivot Limited,Legal,20,0
C102786,Kauri Ltd,Education,6,1
C102787,Alpha Nimbus Partners,Retail,1,0
C102788,Eurotec Services,Legal,1,0
C102789,Nimbus Partners,Legal,49,0
C102790,Rimu Trust,Software,33,0
C102791,Alpha Limited,Accounting,11,0
C102792,Eurotec Limited,Accounting,39,0
C102793,Rimu Limited,Software,77,0
C102794,Beta Services,Healthcare,17,1
C102795,Wenita Atlas Partners,Software,29,0
C102796,Ohomairangi Limited,Legal,15,0
C102797,Summit Beta Holdings,Accounting,1,0
C102798,Beta Alpha Trust,Legal,98,0
C102799,Harbour Kauri Limited,Education,11,1
C102800,Kauri Partners,Legal,1,0
C102801,Rimu Limited,Accounting,40,0
C102802,Eurotec Holdings,Retail,55,0
C102803,Ohomairangi Co.,Retail,70,0
C102804,Kea Nimbus Limited,Education,47,0
C102805,Tui Harbour Co.,Retail,1,0
C102806,Atlas Ltd,Construction,27,0
C102807,Beta Trust,Accounting,15,1
C102808,Nimbus Holdings,Construction,41,0
C102809,Wenita Trust,Accounting,1,0
C102810,Wenita Limited,Legal,26,0
C102811,Eurotec Trust,Software,16,0
C102812,Nimbus Services,Education,13,0
C102813,Ohomairangi Co.,Retail,8,0
C102814,Beta Co.,Retail,41,0
C102815,Summit Services,Manufacturing,20,0
C102816,Eurotec Partners,Retail,45,0
C102817,Nimbus Trust,Construction,69,0
C102818,Alpha Limited,Manufacturing,41,0
C102819,Alpha Holdings,Software,52,1
C102820,Duncan Air Group,Construction,33,0
C102821,Alpha Trust,Construction,30,0
C102822,Pivot Limited,Education,1,0
C102823,Pivot Services,Healthcare,59,0
C102824,Summit Alpha Trust,Accounting,48,0
C102825,Duncan Air Trust,Manufacturing,1,0
C102826,Beta Summit Partners,Education,1,0
C102827,Alpha Group,Accounting,11,0
C102828,Alpha Harbour Services,Legal,11,0
C102829,Harbour Limited,Manufacturing,27,0
C102830,Atlas Atlas Limited,Healthcare,1,0
C102831,Kauri Nimbus Co.,Healthcare,22,0
C102832,Nimbus Services,Accounting,20,0
C102833,Duncan Air Eurotec Limited,Retail,64,0
C102834,Summit Holdings,Healthcare,1,0
C102835,Rimu Partners,Retail,28,0
C102836,Summit Co.,Healthcare,22,0
C102837,Atlas Trust,Retail,33,0
C102838,Tui Duncan Air Co.,Accounting,21,0
C102839,Kauri Partners,Construction,60,0
C102840,Duncan Air Kea Holdings,Retail,19,1
C102841,Eurotec Holdings,Manufacturing,62,0
C102842,Pivot Holdings,Accounting,36,0
C102843,Eurotec Services,Construction,13,0
C102844,Beta Limited,Manufacturing,122,0
C102845,Wenita Holdings,Legal,73,0
C102846,Atlas Group,Education,21,0
C102847,Duncan Air Ltd,Legal,11,0
C102848,Duncan Air Tui Partners,Construction,1,0
C102849,Kea Trust,Manufacturing,55,0
C102850,Nimbus Beta Co.,Legal,1,0
C102851,Eurotec Nimbus Co.,Retail,1,0
C102852,Wenita Services,Construction,27,0
C102853,Eurotec Ltd,Accounting,9,0
C102854,Pivot Group,Construction,20,0
C102855,Beta Holdings,Legal,57,0
C102856,Atlas Co.,Manufacturing,1,0
C102857,Rimu Co.,Software,13,0
C102858,Nimbus Trust,Construction,6,0
C102859,Alpha Limited,Construction,60,0
C102860,Atlas Group,Accounting,54,0
C102861,Duncan Air Harbour Ltd,Legal,1,0
C102862,Harbour Ltd,Education,43,0
C102863,Rimu Co.,Legal,1,0
C102864,Atlas Group,Construction,1,0
C102865,Summit Alpha Ltd,Accounting,22,0
C102866,Tui Group,Manufacturing,1,0
C102867,Harbour Harbour Trust,Retail,17,0
C102868,Kea Co.,Manufacturing,54,0
C102869,Ohomairangi Partners,Software,72,0
C102870,Duncan Air Ltd,Software,30,0
C102871,Eurotec Pivot Ltd,Retail,1,0
C102872,Kea Trust,Retail,62,0
C102873,Harbour Kea Trust,Accounting,1,0
C102874,Nimbus Partners,Education,28,0
C102875,Ohomairangi Group,Construction,23,0
C102876,Eurotec Eurotec Services,Retail,58,0
C102877,Kauri Partners,Construction,17,0
C102878,Kauri Tui Limited,Construction,1,0
C102879,Pivot Co.,Accounting,82,1
C102880,Pivot Ltd,Construction,1,0
C102881,Pivot Group,Education,30,0
C102882,Nimbus Duncan Air Partners,Software,83,0
C102883,Kauri Wenita Co.,Manufacturing,1,0
C102884,Harbour Limited,Healthcare,16,1
C102885,Rimu Services,Legal,1,0
C102886,Nimbus Co.,Accounting,1,0
C102887,Tui Pivot Group,Manufacturing,31,0
C102888,Wenita Holdings,Legal,45,0
C102889,Alpha Ltd,Retail,5,0
C102890,Tui Services,Legal,21,0
C102891,Kauri Rimu Group,Software,1,0
C102892,Eurotec Services,Construction,1,0
C102893,Atlas Tui Group,Software,44,0
C102894,Ohomairangi Pivot Co.,Healthcare,52,0
C102895,Pivot Alpha Limited,Retail,1,0
C102896,Tui Partners,Education,65,0
C102897,Wenita Pivot Group,Manufacturing,33,0
C102898,Ohomairangi Rimu Trust,Accounting,90,0
C102899,Beta Limited,Retail,40,0
C102900,Pivot Limited,Retail,14,0
C102901,Kea Trust,Manufacturing,40,0
C102902,Rimu Partners,Construction,1,0
C102903,Beta Ltd,Legal,31,0
C102904,Kauri Services,Manufacturing,59,0
C102905,Harbour Group,Accounting,1,0
C102906,Summit Group,Software,70,0
C102907,Rimu Alpha Limited,Retail,60,0
C102908,Kauri Duncan Air Holdings,Education,10,0
C102909,Beta Group,Construction,15,0
C102910,Summit Ltd,Retail,40,0
C102911,Kauri Pivot Ltd,Education,16,0
C102912,Ohomairangi Beta Ltd,Healthcare,32,1
C102913,Harbour Services,Retail,87,0
C102914,Alpha Pivot Services,Retail,52,0
C102915,Harbour Eurotec Limited,Manufacturing,51,1
C102916,Duncan Air Trust,Legal,1,0
C102917,Alpha Services,Manufacturing,1,0
C102918,Ohomairangi Group,Education,12,0
C102919,Atlas Limited,Accounting,53,1
C102920,Alpha Services,Retail,27,0
C102921,Kea Wenita Co.,Software,23,0
C102922,Duncan Air Ltd,Retail,1,0
C102923,Beta Alpha Co.,Legal,51,0
C102924,Beta Wenita Holdings,Manufacturing,57,0
C102925,Ohomairangi Trust,Software,25,1
C102926,Kea Holdings,Retail,7,0
C102927,Wenita Co.,Healthcare,34,0
C102928,Alpha Holdings,Retail,1,0
C102929,Pivot Atlas Services,Construction,12,0
C102930,Nimbus Co.,Healthcare,1,0
C102931,Alpha Holdings,Healthcare,68,1
C102932,Harbour Duncan Air Partners,Software,49,0
C102933,Kauri Co.,Accounting,1,0
C102934,Ohomairangi Alpha Partners,Healthcare,73,0
C102935,Beta Services,Software,5,0
C102936,Atlas Group,Software,13,0
C102937,Atlas Eurotec Group,Manufacturing,63,0
C102938,Harbour Group,Retail,23,0
C102939,Pivot Limited,Software,42,1
C102940,Duncan Air Trust,Legal,23,0
C102941,Tui Partners,Software,40,0
C102942,Harbour Eurotec Group,Accounting,34,0
C102943,Ohomairangi Ltd,Accounting,11,0
C102944,Atlas Harbour Holdings,Legal,1,0
C102945,Kauri Tui Services,Healthcare,64,0
C102946,Nimbus Partners,Manufacturing,37,0
C102947,Ohomairangi Group,Healthcare,25,0
C102948,Rimu Limited,Healthcare,36,0
C102949,Duncan Air Partners,Accounting,24,0
C102950,Kea Pivot Ltd,Construction,46,1
C102951,Summit Duncan Air Limited,Construction,44,0
C102952,Wenita Ltd,Legal,32,0
C102953,Nimbus Kauri Holdings,Accounting,79,1
C102954,Harbour Nimbus Partners,Accounting,59,0
C102955,Atlas Limited,Manufacturing,25,0
C102956,Tui Holdings,Healthcare,35,0
C102957,Rimu Co.,Legal,1,0
C102958,Summit Eurotec Limited,Retail,31,0
C102959,Duncan Air Group,Software,13,0
C102960,Pivot Limited,Education,64,1
C102961,Alpha Kauri Partners,Retail,1,0
C102962,Summit Duncan Air Trust,Education,76,0
C102963,Pivot Holdings,Legal,15,0
C102964,Pivot Alpha Co.,Manufacturing,56,0
C102965,Nimbus Holdings,Manufacturing,20,0
C102966,Pivot Holdings,Manufacturing,50,0
C102967,Eurotec Trust,Retail,19,0
C102968,Kea Partners,Accounting,1,0
C102969,Kea Summit Partners,Legal,35,0
C102970,Kauri Holdings,Healthcare,24,1
C102971,Duncan Air Partners,Construction,20,1
C102972,Tui Ltd,Construction,35,0
C102973,Eurotec Pivot Co.,Construction,16,0
C102974,Kauri Partners,Manufacturing,15,0
C102975,Kauri Group,Accounting,1,0
C102976,Duncan Air Holdings,Legal,53,0
C102977,Kauri Alpha Limited,Healthcare,1,0
C102978,Eurotec Partners,Accounting,84,0
C102979,Alpha Limited,Legal,28,0
C102980,Wenita Duncan Air Group,Legal,67,0
C102981,Atlas Duncan Air Partners,Accounting,15,0
C102982,Ohomairangi Summit Limited,Software,8,0
C102983,Duncan Air Partners,Legal,1,0
C102984,Atlas Limited,Accounting,54,0
C102985,Tui Ltd,Education,26,0
C102986,Alpha Trust,Legal,30,0
C102987,Nimbus Wenita Trust,Construction,30,1
C102988,Nimbus Duncan Air Limited,Education,52,0
C102989,Pivot Partners,Legal,23,0
C102990,Kea Atlas Partners,Healthcare,53,1
C102991,Summit Ltd,Accounting,33,0
C102992,Duncan Air Ltd,Construction,1,0
C102993,Wenita Duncan Air Holdings,Software,11,0
C102994,Kauri Holdings,Education,2,0
C102995,Kea Holdings,Accounting,14,1
C102996,Harbour Group,Legal,15,0
C102997,Beta Services,Education,43,0
C102998,Kauri Co.,Healthcare,17,0
C102999,Atlas Group,Healthcare,57,0
C103000,Kea Ohomairangi Limited,Construction,77,0
C103001,Duncan Air Co.,Accounting,30,0
C103002,Eurotec Pivot Co.,Manufacturing,25,0
C103003,Harbour Summit Holdings,Healthcare,42,0
C103004,Duncan Air Atlas Partners,Software,1,0
C103005,Pivot Services,Legal,77,0
C103006,Beta Group,Retail,13,0
C103007,Harbour Group,Accounting,52,0
C103008,Kea Kea Group,Construction,21,0
C103009,Kauri Ltd,Software,110,0
C103010,Ohomairangi Group,Education,16,0
C103011,Kauri Limited,Healthcare,1,1
C103012,Pivot Limited,Software,17,0
C103013,Eurotec Limited,Retail,1,0
C103014,Pivot Limited,Legal,1,0
C103015,Wenita Beta Co.,Accounting,10,0
C103016,Eurotec Partners,Education,1,0
C103017,Beta Co.,Healthcare,31,0
C103018,Duncan Air Group,Manufacturing,1,0
C103019,Pivot Group,Healthcare,79,0
C103020,Alpha Ltd,Healthcare,1,0
C103021,Ohomairangi Holdings,Healthcare,11,0
C103022,Tui Beta Trust,Manufacturing,1,0
C103023,Wenita Ohomairangi Limited,Construction,26,0
C103024,Kea Holdings,Accounting,2,0
C103025,Atlas Rimu Ltd,Manufacturing,1,0
C103026,Rimu Group,Healthcare,17,0
C103027,Duncan Air Beta Holdings,Legal,1,0
C103028,Eurotec Eurotec Group,Construction,1,0
C103029,Alpha Ltd,Legal,55,0
C103030,Duncan Air Services,Software,1,0
C103031,Rimu Group,Construction,32,0
C103032,Nimbus Limited,Retail,2,0
C103033,Tui Harbour Ltd,Healthcare,1,0
C103034,Rimu Limited,Accounting,20,0
C103035,Beta Co.,Retail,82,0
C103036,Eurotec Holdings,Construction,20,1
C103037,Duncan Air Partners,Retail,27,0
C103038,Summit Ltd,Retail,28,0
C103039,Eurotec Co.,Legal,54,0
C103040,Tui Trust,Manufacturing,6,0
C103041,Atlas Trust,Education,1,0
C103042,Kea Ltd,Manufacturing,7,0
C103043,Kauri Harbour Group,Retail,1,0
C103044,Tui Kauri Trust,Education,34,0
C103045,Atlas Partners,Manufacturing,1,0
C103046,Pivot Ohomairangi Ltd,Software,63,0
C103047,Nimbus Duncan Air Co.,Healthcare,12,0
C103048,Duncan Air Limited,Retail,23,0
C103049,Kauri Wenita Trust,Software,45,0
C103050,Kea Atlas Ltd,Legal,4,0
C103051,Ohomairangi Alpha Holdings,Construction,20,1
C103052,Ohomairangi Services,Retail,107,0
C103053,Eurotec Co.,Manufacturing,39,0
C103054,Harbour Trust,Legal,51,0
C103055,Summit Trust,Retail,15,0
C103056,Eurotec Co.,Construction,1,0
C103057,Tui Kea Ltd,Accounting,52,0
C103058,Duncan Air Trust,Construction,32,0
C103059,Eurotec Kea Co.,Retail,7,0
C103060,Beta Holdings,Accounting,1,0
C103061,Wenita Limited,Manufacturing,49,0
C103062,Ohomairangi Tui Ltd,Manufacturing,1,0
C103063,Harbour Limited,Manufacturing,1,0
C103064,Rimu Ltd,Software,5,0
C103065,Duncan Air Atlas Ltd,Accounting,16,0
C103066,Beta Services,Legal,39,0
C103067,Pivot Services,Construction,16,0
C103068,Kea Group,Education,1,0
C103069,Harbour Services,Manufacturing,85,0
C103070,Duncan Air Services,Accounting,39,0
C103071,Duncan Air Ltd,Retail,37,0
C103072,Ohomairangi Group,Education,52,0
C103073,Atlas Partners,Retail,6,0
C103074,Beta Trust,Accounting,19,0
C103075,Ohomairangi Group,Software,17,0
C103076,Duncan Air Duncan Air Partners,Legal,1,1
C103077,Kauri Summit Group,Healthcare,1,1
C103078,Summit Atlas Holdings,Construction,1,0
C103079,Eurotec Limited,Education,43,0
C103080,Atlas Limited,Software,90,0
C103081,Nimbus Kea Partners,Healthcare,22,0
C103082,Duncan Air Ltd,Healthcare,1,0
C103083,Kauri Wenita Partners,Legal,5,0
C103084,Atlas Holdings,Education,35,0
C103085,Rimu Holdings,Healthcare,38,1
C103086,Summit Holdings,Legal,28,0
C103087,Alpha Services,Retail,46,0
C103088,Summit Alpha Group,Retail,1,0
C103089,Kauri Holdings,Retail,1,1
C103090,Beta Kauri Co.,Construction,1,0
C103091,Duncan Air Group,Construction,70,0
C103092,Eurotec Co.,Manufacturing,2,0
C103093,Summit Eurotec Trust,Healthcare,20,0
C103094,Rimu Group,Healthcare,89,0
C103095,Eurotec Trust,Manufacturing,5,0
C103096,Atlas Group,Healthcare,57,0
C103097,Ohomairangi Partners,Education,93,0
C103098,Harbour Rimu Services,Education,64,0
C103099,Atlas Eurotec Services,Manufacturing,42,0
C103100,Summit Atlas Partners,Education,70,0
C103101,Kea Group,Accounting,1,0
C103102,Eurotec Harbour Group,Retail,6,0
C103103,Nimbus Services,Legal,1,0
C103104,Tui Services,Accounting,10,1
C103105,Atlas Atlas Limited,Legal,42,0
C103106,Tui Limited,Construction,1,0
C103107,Alpha Limited,Retail,1,0
C103108,Kea Summit Services,Legal,28,0
C103109,Alpha Trust,Healthcare,15,0
C103110,Alpha Beta Services,Construction,54,0
C103111,Rimu Nimbus Holdings,Retail,58,0
C103112,Summit Services,Retail,97,0
C103113,Harbour Summit Services,Education,41,1
C103114,Eurotec Group,Healthcare,1,0
C103115,Kea Services,Retail,36,0
C103116,Duncan Air Holdings,Manufacturing,36,0
C103117,Tui Holdings,Accounting,63,0
C103118,Eurotec Partners,Healthcare,26,0
C103119,Kea Ltd,Legal,41,0
C103120,Tui Services,Manufacturing,1,1
C103121,Pivot Services,Retail,30,0
C103122,Eurotec Co.,Software,1,0
C103123,Duncan Air Limited,Retail,47,0
C103124,Kea Co.,Accounting,23,1
C103125,Kea Wenita Holdings,Software,51,0
C103126,Harbour Trust,Retail,1,0
C103127,Atlas Nimbus Partners,Healthcare,1,0
C103128,Kea Holdings,Accounting,11,0
C103129,Kea Beta Group,Healthcare,1,0
C103130,Harbour Trust,Education,83,0
C103131,Nimbus Partners,Retail,20,0
C103132,Atlas Harbour Holdings,Manufacturing,74,0
C103133,Tui Holdings,Manufacturing,16,0
C103134,Eurotec Trust,Construction,1,0
C103135,Rimu Trust,Manufacturing,67,0
C103136,Nimbus Duncan Air Trust,Retail,21,0
C103137,Pivot Group,Healthcare,61,0
C103138,Pivot Co.,Healthcare,1,0
C103139,Atlas Trust,Construction,3,0
C103140,Alpha Duncan Air Services,Healthcare,42,0
C103141,Summit Partners,Manufacturing,31,0
C103142,Rimu Trust,Retail,1,0
C103143,Kauri Ltd,Education,49,1
C103144,Nimbus Co.,Manufacturing,16,0
C103145,Alpha Ohomairangi Ltd,Healthcare,32,0
C103146,Beta Group,Construction,42,0
C103147,Kea Co.,Education,82,0
C103148,Atlas Services,Accounting,1,0
C103149,Nimbus Holdings,Construction,14,0
C103150,Tui Holdings,Manufacturing,14,0
C103151,Duncan Air Pivot Partners,Accounting,1,0
C103152,Kauri Rimu Co.,Healthcare,69,1
C103153,Tui Summit Trust,Healthcare,4,0
C103154,Beta Alpha Trust,Education,1,0
C103155,Atlas Co.,Accounting,1,1
C103156,Atlas Partners,Healthcare,2,0
C103157,Kauri Limited,Software,14,0
C103158,Summit Tui Holdings,Accounting,6,1
C103159,Eurotec Eurotec Partners,Accounting,79,0
C103160,Nimbus Trust,Retail,10,0
C103161,Eurotec Group,Education,37,0
C103162,Kauri Holdings,Accounting,35,0
C103163,Rimu Holdings,Accounting,37,0
C103164,Tui Harbour Services,Software,66,0
C103165,Summit Partners,Accounting,44,0
C103166,Eurotec Services,Legal,25,0
